example_id,trajectory_id,matched_role,reasoning_step_idx,action_change,optimal_to_suboptimal,sustained_optimal_to_suboptimal,suboptimal_to_optimal,commitment_onset,error_wall_left,error_wall_right,error_wall_up,error_wall_down,error_has_key,error_door_open,any_wall_error,any_current_state_error,chosen_wall_error,chosen_wall_reports_blocked,chosen_effect_error,chosen_effect_reports_hit,belief_action_conflict,any_hit_wall_after_error,any_has_key_after_error,any_door_open_after_error
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,116,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,118,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,150,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,154,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,control,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
