example_id,trajectory_id,source_file,model_name,step_index,grid_text,carrying_key,observed_action,is_optimal_action,wall_hit,current_position,next_position,canonical_state,current_optimal_distance,next_optimal_distance,trajectory_actual_length,trajectory_recomputed_optimal_length,trajectory_length_delta,trajectory_reached_goal,stored_astar_distance,stored_astar_suspicious,trajectory_class,primary_step_failure_mode,is_failure_onset,is_terminal_failure_tail,is_pre_failure_context,pre_failure_for_step_index,selection_stage,selected_for_probe,selection_reason,probe_truths_json,optimal_actions_json,legacy_optimal_actions_json,failure_modes_json,matched_pair_id,matched_role,match_carrying_key,match_closed_door_visible,match_n_optimal_actions,match_distance_bin_5
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_30_step_005,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_30,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_30.json,together_ai/openai/gpt-oss-20b,5,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ D _ _ _ # 
2 # _ _ G # _ A _ # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # # _ # # 
5 # _ _ _ # _ _ _ # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,LEFT,True,False,"6,2","5,2","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ D _ _ _ #
2 # _ _ G # _ A _ #
3 # _ _ _ # _ _ _ #
4 # _ # # # # _ # #
5 # _ _ _ # _ _ _ #
6 # _ _ _ # _ _ _ #
7 # _ _ _ # _ _ _ #
8 # # # # # # # # #",5,4,10,10,0,True,30,True,optimal_success,short_loop,True,False,False,,failure,True,short_loop_onset,"{""agent_location"": {""col"": 6, ""row"": 2}, ""agent_location_after_down"": {""col"": 6, ""row"": 3}, ""agent_location_after_left"": {""col"": 5, ""row"": 2}, ""agent_location_after_right"": {""col"": 7, ""row"": 2}, ""agent_location_after_up"": {""col"": 6, ""row"": 1}, ""door_location"": {""col"": 4, ""row"": 1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 2}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""LEFT"", ""UP""]","[""LEFT"", ""UP""]","[""short_loop""]",pair_016,failure,True,True,2,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80.json,together_ai/openai/gpt-oss-20b,4,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ _ _ _ _ # 
4 # # # # # # # _ # 
5 # _ _ _ D _ _ _ # 
6 # A _ _ # _ _ G # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,UP,True,False,"1,6","1,5","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ _ _ _ _ #
4 # # # # # # # _ #
5 # _ _ _ D _ _ _ #
6 # A _ _ # _ _ G #
7 # _ _ _ # _ _ _ #
8 # # # # # # # # #",8,7,12,12,0,True,30,True,optimal_success,none,False,False,True,5,context,True,pre_failure_context,"{""agent_location"": {""col"": 1, ""row"": 6}, ""agent_location_after_down"": {""col"": 1, ""row"": 7}, ""agent_location_after_left"": {""col"": 1, ""row"": 6}, ""agent_location_after_right"": {""col"": 2, ""row"": 6}, ""agent_location_after_up"": {""col"": 1, ""row"": 5}, ""door_location"": {""col"": 4, ""row"": 5}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 7, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""yes"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""yes"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""RIGHT"", ""UP""]","[""RIGHT"", ""UP""]",[],pair_016,control,True,True,2,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_31_step_005,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_31,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_31.json,together_ai/openai/gpt-oss-20b,5,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ G _ D _ _ _ # 
7 # _ _ _ # _ _ A # 
8 # # # # # # # # # ",True,UP,True,False,"7,7","7,6","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # _ _ _ #
4 # _ # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ G _ D _ _ _ #
7 # _ _ _ # _ _ A #
8 # # # # # # # # #",6,5,11,11,0,True,30,True,optimal_success,backtrack,True,False,False,,failure,True,backtrack,"{""agent_location"": {""col"": 7, ""row"": 7}, ""agent_location_after_down"": {""col"": 7, ""row"": 7}, ""agent_location_after_left"": {""col"": 6, ""row"": 7}, ""agent_location_after_right"": {""col"": 7, ""row"": 7}, ""agent_location_after_up"": {""col"": 7, ""row"": 6}, ""door_location"": {""col"": 4, ""row"": 6}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 2, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""yes"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""no"", ""wall_right"": ""yes"", ""wall_up"": ""no""}","[""LEFT"", ""UP""]","[""LEFT"", ""UP""]","[""backtrack""]",pair_017,failure,True,True,2,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83.json,together_ai/openai/gpt-oss-20b,4,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ G _ # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # # D # # 
5 # _ _ _ # _ _ _ # 
6 # _ _ _ _ _ _ _ # 
7 # _ A _ # _ _ _ # 
8 # # # # # # # # # ",True,UP,True,False,"2,7","2,6","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ # _ G _ #
3 # _ _ _ # _ _ _ #
4 # _ # # # # D # #
5 # _ _ _ # _ _ _ #
6 # _ _ _ _ _ _ _ #
7 # _ A _ # _ _ _ #
8 # # # # # # # # #",9,8,13,13,0,True,30,True,optimal_success,none,False,False,True,5,context,True,pre_failure_context,"{""agent_location"": {""col"": 2, ""row"": 7}, ""agent_location_after_down"": {""col"": 2, ""row"": 7}, ""agent_location_after_left"": {""col"": 1, ""row"": 7}, ""agent_location_after_right"": {""col"": 3, ""row"": 7}, ""agent_location_after_up"": {""col"": 2, ""row"": 6}, ""door_location"": {""col"": 6, ""row"": 4}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 6, ""row"": 2}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""RIGHT"", ""UP""]","[""RIGHT"", ""UP""]",[],pair_017,control,True,True,2,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_005,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11.json,together_ai/openai/gpt-oss-20b,5,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ _ _ _ _ # 
3 # _ _ _ # _ A _ # 
4 # D # # # # # # # 
5 # _ _ _ # _ _ _ # 
6 # G _ _ _ _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,UP,True,False,"6,3","6,2","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ _ _ _ _ #
3 # _ _ _ # _ A _ #
4 # D # # # # # # #
5 # _ _ _ # _ _ _ #
6 # G _ _ _ _ _ _ #
7 # _ _ _ # _ _ _ #
8 # # # # # # # # #",10,9,15,15,0,True,30,True,optimal_success,backtrack,True,False,False,,failure,True,backtrack,"{""agent_location"": {""col"": 6, ""row"": 3}, ""agent_location_after_down"": {""col"": 6, ""row"": 3}, ""agent_location_after_left"": {""col"": 5, ""row"": 3}, ""agent_location_after_right"": {""col"": 7, ""row"": 3}, ""agent_location_after_up"": {""col"": 6, ""row"": 2}, ""door_location"": {""col"": 1, ""row"": 4}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 1, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""LEFT"", ""UP""]","[""LEFT"", ""UP""]","[""backtrack""]",pair_018,failure,True,True,2,2
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_20_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_20,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_20.json,together_ai/openai/gpt-oss-20b,8,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ _ _ _ _ # 
4 # D # # # # _ # # 
5 # G _ _ # _ _ _ # 
6 # _ _ _ # _ _ A # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,UP,True,False,"7,6","7,5","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ _ _ _ _ #
4 # D # # # # _ # #
5 # G _ _ # _ _ _ #
6 # _ _ _ # _ _ A #
7 # _ _ _ # _ _ _ #
8 # # # # # # # # #",11,10,20,19,1,True,30,True,suboptimal_success,none,False,False,True,9,context,True,pre_failure_context,"{""agent_location"": {""col"": 7, ""row"": 6}, ""agent_location_after_down"": {""col"": 7, ""row"": 7}, ""agent_location_after_left"": {""col"": 6, ""row"": 6}, ""agent_location_after_right"": {""col"": 7, ""row"": 6}, ""agent_location_after_up"": {""col"": 7, ""row"": 5}, ""door_location"": {""col"": 1, ""row"": 4}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 1, ""row"": 5}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""yes"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""yes"", ""wall_up"": ""no""}","[""LEFT"", ""UP""]","[""LEFT"", ""UP""]",[],pair_018,control,True,True,2,2
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36.json,together_ai/openai/gpt-oss-20b,8,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ D _ _ _ # 
4 # # _ # # # _ # # 
5 # _ _ _ # _ _ _ # 
6 # _ _ _ # G _ _ # 
7 # A _ _ # _ _ _ # 
8 # # # # # # # # # ",True,RIGHT,True,False,"1,7","2,7","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ D _ _ _ #
4 # # _ # # # _ # #
5 # _ _ _ # _ _ _ #
6 # _ _ _ # G _ _ #
7 # A _ _ # _ _ _ #
8 # # # # # # # # #",13,12,21,21,0,True,30,True,optimal_success,backtrack,True,False,False,,failure,True,backtrack,"{""agent_location"": {""col"": 1, ""row"": 7}, ""agent_location_after_down"": {""col"": 1, ""row"": 7}, ""agent_location_after_left"": {""col"": 1, ""row"": 7}, ""agent_location_after_right"": {""col"": 2, ""row"": 7}, ""agent_location_after_up"": {""col"": 1, ""row"": 6}, ""door_location"": {""col"": 4, ""row"": 3}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 5, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""yes"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""yes"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""RIGHT"", ""UP""]","[""RIGHT"", ""UP""]","[""backtrack""]",pair_019,failure,True,True,2,2
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_50_step_009,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_50,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_50.json,together_ai/openai/gpt-oss-20b,9,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # G _ _ # _ _ _ # 
3 # _ _ _ _ _ _ _ # 
4 # # # D # # # # # 
5 # _ _ _ _ _ _ _ # 
6 # _ _ _ # _ _ A # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,UP,True,False,"7,6","7,5","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # G _ _ # _ _ _ #
3 # _ _ _ _ _ _ _ #
4 # # # D # # # # #
5 # _ _ _ _ _ _ _ #
6 # _ _ _ # _ _ A #
7 # _ _ _ # _ _ _ #
8 # # # # # # # # #",10,9,19,19,0,True,30,True,optimal_success,none,False,False,True,10,context,True,pre_failure_context,"{""agent_location"": {""col"": 7, ""row"": 6}, ""agent_location_after_down"": {""col"": 7, ""row"": 7}, ""agent_location_after_left"": {""col"": 6, ""row"": 6}, ""agent_location_after_right"": {""col"": 7, ""row"": 6}, ""agent_location_after_up"": {""col"": 7, ""row"": 5}, ""door_location"": {""col"": 3, ""row"": 4}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 1, ""row"": 2}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""yes"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""yes"", ""wall_up"": ""no""}","[""LEFT"", ""UP""]","[""LEFT"", ""UP""]",[],pair_019,control,True,True,2,2
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57.json,together_ai/openai/gpt-oss-20b,4,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ G D _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # _ _ _ # 
4 # # # _ # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ A _ # 
8 # # # # # # # # # ",True,RIGHT,True,False,"6,7","7,7","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ G D _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # _ _ _ #
4 # # # _ # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ _ # _ _ _ #
7 # _ _ _ # _ A _ #
8 # # # # # # # # #",11,10,15,14,1,True,30,True,suboptimal_success,backtrack,False,False,False,,failure,True,"backtrack,suboptimal_success_failure_step","{""agent_location"": {""col"": 6, ""row"": 7}, ""agent_location_after_down"": {""col"": 6, ""row"": 7}, ""agent_location_after_left"": {""col"": 5, ""row"": 7}, ""agent_location_after_right"": {""col"": 7, ""row"": 7}, ""agent_location_after_up"": {""col"": 6, ""row"": 6}, ""door_location"": {""col"": 4, ""row"": 1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 1}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""RIGHT"", ""UP""]","[""RIGHT"", ""UP""]","[""backtrack""]",pair_020,failure,True,True,2,2
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_56_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_56,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_56.json,together_ai/openai/gpt-oss-20b,7,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # A _ _ # _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # _ _ _ # 
4 # # _ # # _ # # # 
5 # _ _ _ # _ _ G # 
6 # _ _ _ D _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,RIGHT,True,False,"1,1","2,1","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # A _ _ # _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # _ _ _ #
4 # # _ # # _ # # #
5 # _ _ _ # _ _ G #
6 # _ _ _ D _ _ _ #
7 # _ _ _ # _ _ _ #
8 # # # # # # # # #",12,11,19,19,0,True,30,True,optimal_success,none,False,False,True,8,context,True,pre_failure_context,"{""agent_location"": {""col"": 1, ""row"": 1}, ""agent_location_after_down"": {""col"": 1, ""row"": 2}, ""agent_location_after_left"": {""col"": 1, ""row"": 1}, ""agent_location_after_right"": {""col"": 2, ""row"": 1}, ""agent_location_after_up"": {""col"": 1, ""row"": 1}, ""door_location"": {""col"": 4, ""row"": 6}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 7, ""row"": 5}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""yes"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""yes"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""yes"", ""wall_right"": ""no"", ""wall_up"": ""yes""}","[""DOWN"", ""RIGHT""]","[""DOWN"", ""RIGHT""]",[],pair_020,control,True,True,2,2
