example_id,trajectory_id,source_file,model_name,step_index,grid_text,carrying_key,observed_action,is_optimal_action,wall_hit,current_position,next_position,canonical_state,current_optimal_distance,next_optimal_distance,trajectory_actual_length,trajectory_recomputed_optimal_length,trajectory_length_delta,trajectory_reached_goal,stored_astar_distance,stored_astar_suspicious,trajectory_class,primary_step_failure_mode,is_failure_onset,is_terminal_failure_tail,is_pre_failure_context,pre_failure_for_step_index,selection_stage,selected_for_probe,selection_reason,probe_truths_json,optimal_actions_json,legacy_optimal_actions_json,failure_modes_json
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_73_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_73,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_73.json,together_ai/openai/gpt-oss-20b,3,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ _ _ _ _ # 
4 # _ # # # # # # # 
5 # _ _ _ _ A _ _ # 
6 # _ _ _ # _ _ _ # 
7 # _ G _ # _ _ _ # 
8 # # # # # # # # # ",True,LEFT,True,False,"5,5","4,5","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ _ _ _ _ #
4 # _ # # # # # # #
5 # _ _ _ _ A _ _ #
6 # _ _ _ # _ _ _ #
7 # _ G _ # _ _ _ #
8 # # # # # # # # #",5,4,8,8,0,True,26,True,optimal_success,none,False,False,False,,failure,False,,"{""agent_location"": {""col"": 5, ""row"": 5}, ""agent_location_after_down"": {""col"": 5, ""row"": 6}, ""agent_location_after_left"": {""col"": 4, ""row"": 5}, ""agent_location_after_right"": {""col"": 6, ""row"": 5}, ""agent_location_after_up"": {""col"": 5, ""row"": 5}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 2, ""row"": 7}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""yes"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""yes""}","[""LEFT""]","[""LEFT""]",[]
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_73_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_73,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_73.json,together_ai/openai/gpt-oss-20b,4,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ _ _ _ _ # 
4 # _ # # # # # # # 
5 # _ _ _ A _ _ _ # 
6 # _ _ _ # _ _ _ # 
7 # _ G _ # _ _ _ # 
8 # # # # # # # # # ",True,LEFT,True,False,"4,5","3,5","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ _ _ _ _ #
4 # _ # # # # # # #
5 # _ _ _ A _ _ _ #
6 # _ _ _ # _ _ _ #
7 # _ G _ # _ _ _ #
8 # # # # # # # # #",4,3,8,8,0,True,26,True,optimal_success,none,False,False,False,,failure,False,,"{""agent_location"": {""col"": 4, ""row"": 5}, ""agent_location_after_down"": {""col"": 4, ""row"": 5}, ""agent_location_after_left"": {""col"": 3, ""row"": 5}, ""agent_location_after_right"": {""col"": 5, ""row"": 5}, ""agent_location_after_up"": {""col"": 4, ""row"": 5}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 2, ""row"": 7}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""yes"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""yes""}","[""LEFT""]","[""LEFT""]",[]
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_73_step_005,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_73,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_73.json,together_ai/openai/gpt-oss-20b,5,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ _ _ _ _ # 
4 # _ # # # # # # # 
5 # _ _ A _ _ _ _ # 
6 # _ _ _ # _ _ _ # 
7 # _ G _ # _ _ _ # 
8 # # # # # # # # # ",True,LEFT,True,False,"3,5","2,5","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ _ _ _ _ #
4 # _ # # # # # # #
5 # _ _ A _ _ _ _ #
6 # _ _ _ # _ _ _ #
7 # _ G _ # _ _ _ #
8 # # # # # # # # #",3,2,8,8,0,True,26,True,optimal_success,none,False,False,False,,failure,False,,"{""agent_location"": {""col"": 3, ""row"": 5}, ""agent_location_after_down"": {""col"": 3, ""row"": 6}, ""agent_location_after_left"": {""col"": 2, ""row"": 5}, ""agent_location_after_right"": {""col"": 4, ""row"": 5}, ""agent_location_after_up"": {""col"": 3, ""row"": 5}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 2, ""row"": 7}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""yes"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""yes""}","[""DOWN"", ""LEFT""]","[""DOWN"", ""LEFT""]",[]
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_73_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_73,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_73.json,together_ai/openai/gpt-oss-20b,6,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ _ _ _ _ # 
4 # _ # # # # # # # 
5 # _ A _ _ _ _ _ # 
6 # _ _ _ # _ _ _ # 
7 # _ G _ # _ _ _ # 
8 # # # # # # # # # ",True,DOWN,True,False,"2,5","2,6","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ _ _ _ _ #
4 # _ # # # # # # #
5 # _ A _ _ _ _ _ #
6 # _ _ _ # _ _ _ #
7 # _ G _ # _ _ _ #
8 # # # # # # # # #",2,1,8,8,0,True,26,True,optimal_success,none,False,False,False,,failure,False,,"{""agent_location"": {""col"": 2, ""row"": 5}, ""agent_location_after_down"": {""col"": 2, ""row"": 6}, ""agent_location_after_left"": {""col"": 1, ""row"": 5}, ""agent_location_after_right"": {""col"": 3, ""row"": 5}, ""agent_location_after_up"": {""col"": 2, ""row"": 5}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 2, ""row"": 7}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""yes"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""yes""}","[""DOWN""]","[""DOWN""]",[]
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_73_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_73,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_73.json,together_ai/openai/gpt-oss-20b,7,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ _ _ _ _ # 
4 # _ # # # # # # # 
5 # _ _ _ _ _ _ _ # 
6 # _ A _ # _ _ _ # 
7 # _ G _ # _ _ _ # 
8 # # # # # # # # # ",True,DOWN,True,False,"2,6","2,7","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ _ _ _ _ #
4 # _ # # # # # # #
5 # _ _ _ _ _ _ _ #
6 # _ A _ # _ _ _ #
7 # _ G _ # _ _ _ #
8 # # # # # # # # #",1,0,8,8,0,True,26,True,optimal_success,none,False,False,False,,failure,False,,"{""agent_location"": {""col"": 2, ""row"": 6}, ""agent_location_after_down"": {""col"": 2, ""row"": 7}, ""agent_location_after_left"": {""col"": 1, ""row"": 6}, ""agent_location_after_right"": {""col"": 3, ""row"": 6}, ""agent_location_after_up"": {""col"": 2, ""row"": 5}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 2, ""row"": 7}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""yes"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""DOWN""]","[""DOWN""]",[]
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74.json,together_ai/openai/gpt-oss-20b,0,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ D _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ K A # _ _ _ # 
4 # # # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ G # _ _ _ # 
7 # _ _ _ _ _ _ _ # 
8 # # # # # # # # # ",False,LEFT,True,False,"3,3","2,3","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ D _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ K A # _ _ _ #
4 # # # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ G # _ _ _ #
7 # _ _ _ _ _ _ _ #
8 # # # # # # # # #",19,18,25,19,6,True,26,True,suboptimal_success,none,False,False,False,,failure,False,,"{""agent_location"": {""col"": 3, ""row"": 3}, ""agent_location_after_down"": {""col"": 3, ""row"": 3}, ""agent_location_after_left"": {""col"": 2, ""row"": 3}, ""agent_location_after_right"": {""col"": 3, ""row"": 3}, ""agent_location_after_up"": {""col"": 3, ""row"": 2}, ""door_location"": {""col"": 4, ""row"": 1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 6}, ""has_key"": ""no"", ""has_key_after_down"": ""no"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""no"", ""has_key_after_up"": ""no"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""yes"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""yes"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": 2, ""row"": 3}, ""wall_down"": ""yes"", ""wall_left"": ""no"", ""wall_right"": ""yes"", ""wall_up"": ""no""}","[""LEFT""]","[""UP""]",[]
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74.json,together_ai/openai/gpt-oss-20b,1,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ D _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ A _ # _ _ _ # 
4 # # # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ G # _ _ _ # 
7 # _ _ _ _ _ _ _ # 
8 # # # # # # # # # ",True,UP,True,False,"2,3","2,2","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ D _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ A _ # _ _ _ #
4 # # # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ G # _ _ _ #
7 # _ _ _ _ _ _ _ #
8 # # # # # # # # #",18,17,25,19,6,True,26,True,suboptimal_success,none,False,False,False,,failure,False,,"{""agent_location"": {""col"": 2, ""row"": 3}, ""agent_location_after_down"": {""col"": 2, ""row"": 3}, ""agent_location_after_left"": {""col"": 1, ""row"": 3}, ""agent_location_after_right"": {""col"": 3, ""row"": 3}, ""agent_location_after_up"": {""col"": 2, ""row"": 2}, ""door_location"": {""col"": 4, ""row"": 1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""RIGHT"", ""UP""]","[""RIGHT"", ""UP""]",[]
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74.json,together_ai/openai/gpt-oss-20b,2,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ D _ _ _ # 
2 # _ A _ # _ _ _ # 
3 # _ _ _ # _ _ _ # 
4 # # # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ G # _ _ _ # 
7 # _ _ _ _ _ _ _ # 
8 # # # # # # # # # ",True,UP,True,False,"2,2","2,1","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ D _ _ _ #
2 # _ A _ # _ _ _ #
3 # _ _ _ # _ _ _ #
4 # # # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ G # _ _ _ #
7 # _ _ _ _ _ _ _ #
8 # # # # # # # # #",17,16,25,19,6,True,26,True,suboptimal_success,none,False,False,False,,failure,False,,"{""agent_location"": {""col"": 2, ""row"": 2}, ""agent_location_after_down"": {""col"": 2, ""row"": 3}, ""agent_location_after_left"": {""col"": 1, ""row"": 2}, ""agent_location_after_right"": {""col"": 3, ""row"": 2}, ""agent_location_after_up"": {""col"": 2, ""row"": 1}, ""door_location"": {""col"": 4, ""row"": 1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""RIGHT"", ""UP""]","[""RIGHT"", ""UP""]",[]
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74.json,together_ai/openai/gpt-oss-20b,3,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ A _ D _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # _ _ _ # 
4 # # # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ G # _ _ _ # 
7 # _ _ _ _ _ _ _ # 
8 # # # # # # # # # ",True,RIGHT,True,False,"2,1","3,1","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ A _ D _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # _ _ _ #
4 # # # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ G # _ _ _ #
7 # _ _ _ _ _ _ _ #
8 # # # # # # # # #",16,15,25,19,6,True,26,True,suboptimal_success,none,False,False,False,,failure,False,,"{""agent_location"": {""col"": 2, ""row"": 1}, ""agent_location_after_down"": {""col"": 2, ""row"": 2}, ""agent_location_after_left"": {""col"": 1, ""row"": 1}, ""agent_location_after_right"": {""col"": 3, ""row"": 1}, ""agent_location_after_up"": {""col"": 2, ""row"": 1}, ""door_location"": {""col"": 4, ""row"": 1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""yes"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""yes""}","[""RIGHT""]","[""RIGHT""]",[]
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74.json,together_ai/openai/gpt-oss-20b,4,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ A _ _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # _ _ _ # 
4 # # # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ G # _ _ _ # 
7 # _ _ _ _ _ _ _ # 
8 # # # # # # # # # ",True,RIGHT,True,False,"3,1","4,1","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ A _ _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # _ _ _ #
4 # # # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ G # _ _ _ #
7 # _ _ _ _ _ _ _ #
8 # # # # # # # # #",15,14,25,19,6,True,26,True,suboptimal_success,none,False,False,False,,failure,False,,"{""agent_location"": {""col"": 3, ""row"": 1}, ""agent_location_after_down"": {""col"": 3, ""row"": 2}, ""agent_location_after_left"": {""col"": 2, ""row"": 1}, ""agent_location_after_right"": {""col"": 4, ""row"": 1}, ""agent_location_after_up"": {""col"": 3, ""row"": 1}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""yes"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""yes""}","[""RIGHT""]","[""RIGHT""]",[]
